gene,mean_in,mean_out,mean_diff,p_fisher,dep_frac_in,dep_frac_out,t_stat,p_ttest,p_wilcoxon
TRIM55,-0.06656301237226311,0.013107899034835366,-0.07967091140709848,1.0,0.0,0.0,-2.9022414819378453,0.0495630607899168,0.2245218071349898
TRIM54,-0.26525935834634073,-0.19416277319213354,-0.07109658515420719,1.0,0.0625,0.009228187919463088,-1.887831337402498,0.2513170131348583,0.21813788165398806
TRIM52,-0.16883593991054427,-0.023022638045164703,-0.14581330186537955,1.0,0.0,0.0016778523489932886,-4.24075515563666,0.0017527795661075724,0.008345374430804773
TRIM50,-0.17779261224573661,-0.08459486272804605,-0.09319774951769057,1.0,0.0,0.0008389261744966443,-2.6641908696719554,0.07662211987451567,0.14747526823700566
TRIM5,0.0376331819912724,0.0629019062882106,-0.025268724296938203,1.0,0.0,0.0,-0.9737172842568124,0.629741740117666,0.45826529229686075
TRIM49D1,-0.10072538521517985,-0.11059706879548274,0.009871683580302895,1.0,0.0,0.0074487895716946,0.252895786821455,1.0,0.999999999916582
TRIM49B,-0.03169156786348471,-0.006463492426784174,-0.025228075436700536,1.0,0.0,0.0009689922480620155,-0.908270591256583,0.6606090975171229,0.7209213000926613
TRIM48,-0.09323113928572929,-0.09074582965383238,-0.002485309631896915,1.0,0.0,0.013888888888888888,-0.019162115316486625,1.0,0.999999999916582
TRIM47,-0.05653851396591804,-0.07623616847910389,0.01969765451318585,1.0,0.0,0.0050335570469798654,0.48769640631729616,1.0,0.999999999916582
TRIM46,-0.2082130146510409,-0.26661321958707784,0.058400204936036954,1.0,0.0,0.03104026845637584,1.4180824561559164,1.0,0.999999999916582
TRIM45,-0.09698691919019359,-0.15773051736951763,0.06074359817932404,1.0,0.0,0.0041946308724832215,1.7619625987672964,1.0,0.999999999916582
TRIM44,0.05710632507097263,0.07152197162556272,-0.014415646554590086,1.0,0.0,0.0016778523489932886,-0.4195383883163301,0.87139312292164,0.9269438513074189
TRIM43,-0.2565394892177778,-0.3302879756074722,0.07374848638969439,1.0,0.06666666666666667,0.0687984496124031,1.678683762127431,1.0,0.999999999916582
TRIM42,0.10436014791126724,0.05186013065216794,0.0525000172590993,1.0,0.0,0.0,1.7141993836378246,1.0,0.999999999916582
TRIM77,0.0009089379683290214,0.002395843038551969,-0.0014869050702229474,1.0,0.0,0.0008389261744966443,-0.04878169844082611,1.0,0.9990193873804646
TRIM72,-0.08356039568315081,-0.11609684197247118,0.03253644628932037,1.0,0.0,0.0041946308724832215,1.009542135452103,1.0,0.999999999916582
TRIM71,-0.14462145817789626,-0.07276831299760411,-0.07185314518029215,1.0,0.0625,0.009228187919463088,-1.990358899890177,0.220591249644872,0.22287034871818492
TRIM7,0.09812798606024652,0.0852364808649984,0.01289150519524812,1.0,0.0,0.0016778523489932886,0.27984044647756834,1.0,0.9401341729703102
TRIM69,0.013972051110098969,0.0014766501647660176,0.012495400945332951,1.0,0.0,0.0,0.45756232807492936,1.0,0.999999999916582
TRIM68,0.12852984593130154,0.1344900282098432,-0.00596018227854167,1.0,0.0,0.0,-0.22020772864731583,0.9498097441604358,0.9793131400449776
TRIM67,-0.0407052689093376,-2.1781854559775465e-05,-0.040683487054777825,1.0,0.0,0.0,-1.3699733983942703,0.4513530743758963,0.5598798620251837
TRIM66,0.0339155432739067,0.018783555664297003,0.015131987609609699,1.0,0.0,0.0,0.1280535684403301,1.0,0.9483250522020498
TRIM65,-0.11684289849286134,-0.12666312933710705,0.009820230844245714,1.0,0.0,0.0008389261744966443,0.3186153366395316,1.0,0.999999999916582
TRIM64C,0.22522442717202712,0.07726796364431242,0.1479564635277147,1.0,0.0,0.0,1.3728118220107413,1.0,0.999999999916582
TRIM63,0.1216744921303192,0.08941676983816492,0.032257722292154276,1.0,0.0,0.0,1.1380862007515697,1.0,0.999999999916582
TRIM62,-0.027986037537812734,-0.00981063185208798,-0.018175405685724753,1.0,0.0,0.0008389261744966443,-0.5177376716176627,0.8298670667948586,0.900460212911309
TRIM61,-0.48662406481803755,-0.3385503260200057,-0.14807373879803187,1.0,0.3125,0.09060402684563758,-3.1109455396776546,0.032072671695177316,0.0702628331944219
TRIM60,0.04146177689592202,0.06638198611809365,-0.024920209222171627,1.0,0.0,0.0,-0.9075567008609068,0.6608520308385752,0.6729421892878852
TRIM6,0.10579377463613548,0.036818932691550135,0.06897484194458535,1.0,0.0,0.0,2.527588723869384,1.0,0.999999999916582
TRIM59,0.12539960603402742,0.11040121738749771,0.014998388646529706,1.0,0.0,0.0,0.5353955879235652,1.0,0.9955101094474033
TRMO,0.0665017526706284,0.024733266297836693,0.04176848637279171,1.0,0.0,0.0008389261744966443,1.400969840173321,1.0,0.999999999916582
TRIT1,-0.4951506224681027,-0.3178405583263486,-0.1773100641417541,1.0,0.3125,0.17030201342281878,-2.268373436620966,0.14793093534425103,0.1940741178901989
TRIR,-0.07140394837709213,-0.22858620880901742,0.1571822604319253,1.0,0.125,0.06459731543624161,2.573182482844566,1.0,0.999999999916582
TRIQK,0.17432819332849964,0.1603353605686504,0.01399283275984925,1.0,0.0,0.0,0.4051218934293033,1.0,0.999999999916582
TRIP6,-0.26700948999323215,-0.23797471626105174,-0.029034773732180413,1.0,0.0,0.015939597315436243,-0.7430298067396961,0.7387507202200372,0.7025986231813298
TRIP4,-0.1051364443971763,-0.13290963104102266,0.027773186643846356,1.0,0.0625,0.008389261744966443,0.7482821559559676,1.0,0.999999999916582
TRIP13,-0.29809338119864826,-0.27112996407411366,-0.026963417124534594,1.0,0.0625,0.07718120805369127,-0.47821180023653204,0.847012840703027,0.8064282786608352
TRIP12,-0.2537629684736297,-0.20068333353101192,-0.053079634942617804,1.0,0.0625,0.0436241610738255,-0.8852065739639234,0.6685320666306006,0.6324454735923399
TRIP11,0.017514770146195447,-0.03929771385685437,0.05681248400304982,1.0,0.0,0.0025167785234899327,1.6514236241892732,1.0,0.999999999916582
TRIP10,-0.013293168537810509,-0.06801975512835678,0.05472658659054627,1.0,0.0,0.0,1.791735167406139,1.0,0.999999999916582
TRIOBP,-0.06614264058940929,-0.06131886140234016,-0.004823779187069124,1.0,0.0,0.0,-0.15323692942236605,0.9764733171165568,0.999999999916582
TRIO,-0.11713666783424867,-0.12000534141086255,0.0028686735766138838,1.0,0.0,0.028523489932885907,0.05515978689608406,1.0,0.9820294216738852
TRIML2,0.06938612955350221,0.09686173914893084,-0.027475609595428635,1.0,0.0,0.0,-0.945162184373991,0.6443767019608152,0.2753531665906001
TRIML1,0.11237938445613908,0.09452871326366072,0.017850671192478365,1.0,0.0,0.0,0.6075510065729777,1.0,0.999999999916582
TRIM9,-0.12460357689034474,-0.20826866471989633,0.0836650878295516,1.0,0.0,0.018456375838926176,1.9414890047067037,1.0,0.999999999916582
TRIM8,-0.0564322979031605,-0.036094314057205854,-0.020337983845954644,1.0,0.0,0.013422818791946308,-0.39488058112238306,0.8809574302129062,0.833926024324457
TRMT61B,-0.12234932219210534,-0.17157473626680886,0.049225414074703516,1.0,0.0,0.008389261744966443,1.2254710516450678,1.0,0.999999999916582
TRMT61A,-0.38779587816382904,-0.26197400244057306,-0.12582187572325598,1.0,0.0625,0.10738255033557047,-1.8104039590845746,0.27729124069769717,0.14406405250095033
TRMT6,-0.45646362606145396,-0.4129418375510412,-0.04352178851041277,1.0,0.1875,0.20302013422818793,-0.6788353482636177,0.7638486178932987,0.6611415346258613
TRMT5,-0.6458963547329446,-0.6128464154050929,-0.03304993932785172,1.0,0.5,0.5444630872483222,-0.5455626586112321,0.8177366627823461,0.8403131913477828
TRMT44,0.07406121595814116,0.06863157375365571,0.005429642204485455,1.0,0.0,0.0,0.18365743958412742,1.0,0.6473523728849094
TRMT2B,0.034335660562225784,0.08530302270354344,-0.050967362141317654,1.0,0.0,0.0008389261744966443,-1.6721365184745116,0.3295733045446724,0.49939716218282804
TRMT2A,-0.1477231608362728,-0.08063906043415674,-0.06708410040211606,1.0,0.0,0.0025167785234899327,-1.8403182774321403,0.2674106736043954,0.43226297511744705
TRMT1L,-0.12170575557854205,-0.13143133790071984,0.009725582322177795,1.0,0.0,0.0041946308724832215,0.2865891499979147,1.0,0.999999999916582
TRMT13,0.03971385187981525,0.04481807046681789,-0.005104218587002642,1.0,0.0,0.0,-0.16015120524171494,0.9737595044749736,0.999999999916582
TRMT12,-0.14643467024461582,-0.12305561716530941,-0.023379053079306406,1.0,0.0,0.01174496644295302,-0.5890241973008041,0.7987638347654095,0.5456075978971658
TRMT112,-2.3721939513653556,-2.118718376551633,-0.25347557481372274,1.0,1.0,0.9983221476510067,-2.368785110568355,0.12522835071952815,0.07184912001988726
TRMT11,-0.007966547985784358,-0.023338636234208787,0.01537208824842443,1.0,0.0,0.0016778523489932886,0.4510292126547968,1.0,0.999999999916582
TRMT10C,-0.49594819399809026,-0.4216481584448742,-0.07430003555321607,1.0,0.25,0.21224832214765102,-1.265758863968354,0.494863547024476,0.5314558964580696
TRMT10B,0.1391224150723368,0.060157147119809,0.07896526795252781,1.0,0.0,0.0,2.730604371948569,1.0,0.999999999916582
TRMT10A,-0.043881170322690316,-0.08037903557852595,0.036497865255835635,1.0,0.0,0.0050335570469798654,0.9886436855610632,1.0,0.999999999916582
TRMT1,-0.2266789644600397,-0.1976926549920886,-0.02898630946795111,1.0,0.0,0.010067114093959731,-0.8342448241507415,0.6932614706350158,0.5461470197983483
TRPC7,0.02171438416330551,-0.05876611988407708,0.08048050404738259,1.0,0.0,0.0016778523489932886,2.4828436906740197,1.0,0.999999999916582
TRPC6,-0.027078203956882388,-0.013096312740716884,-0.013981891216165504,1.0,0.0,0.0016778523489932886,-0.4316496568294275,0.8648716076836642,0.7295282095437718
TRPC5OS,0.1124099442619173,0.03787557604170921,0.07453436822020809,1.0,0.0,0.0,0.9315952839994908,1.0,0.999999999916582
TRPC5,0.03777368292291777,0.04559938555359806,-0.00782570263068029,1.0,0.0,0.0,-0.30506942036148177,0.917459732136704,0.8954767337340785
TRPC4AP,0.05024505846262138,0.03481140783523412,0.01543365062738726,1.0,0.0,0.003355704697986577,0.48838173298323867,1.0,0.999999999916582
TRPC4,0.06322224888479629,0.04356901220234096,0.019653236682455326,1.0,0.0,0.0,0.7862779300259425,1.0,0.999999999916582
TRPC3,0.0706798774454583,0.04602933513555981,0.024650542309898486,1.0,0.0,0.0,0.6311036580914023,1.0,0.999999999916582
TRPC1,0.026882472149824744,-0.0395252779330004,0.06640775008282514,1.0,0.0,0.0016778523489932886,2.021339905191921,1.0,0.999999999916582
TRPA1,-0.034802984580979274,-0.022537089830880437,-0.012265894750098837,1.0,0.0,0.0008389261744966443,-0.35337750216300395,0.8992749290591889,0.8600252148490134
TROAP,-0.21118090790975907,-0.2790637440070898,0.0678828360973307,1.0,0.0,0.04530201342281879,1.4774196894213967,1.0,0.999999999916582
TRO,0.09274964011303363,0.1573559015415292,-0.06460626142849557,1.0,0.0,0.0,-2.47241465305091,0.1054599868063308,0.11345358261995657
TRNT1,-1.4651070642981123,-1.5789079830377375,0.11380091873962517,1.0,1.0,0.9874161073825504,1.123151652033659,1.0,0.999999999916582
TRNP1,-0.2248681675481029,-0.27622245052083383,0.051354282972730925,1.0,0.0,0.03355704697986577,1.2486874545254953,1.0,0.999999999916582
TRNAU1AP,-0.2116872393243397,-0.33944782114225275,0.12776058181791305,1.0,0.0,0.1568791946308725,1.8795959337536934,1.0,0.999999999916582
TRMU,-0.12511349354491358,-0.06689189498834588,-0.058221598556567694,1.0,0.0,0.0041946308724832215,-0.964994825156274,0.6345353530200709,0.5942939235625796
TRMT9B,0.16531344196500147,0.13449525210429214,0.030818189860709333,1.0,0.0,0.0,1.0759181920730045,1.0,0.999999999916582
TRPV6,-0.07581703575569347,-0.02429016704923349,-0.05152686870645998,1.0,0.0,0.0016778523489932886,-1.442769305617523,0.4231266583948265,0.6574319257944912
TRPV5,0.04335443208600754,0.05309152718898053,-0.009737095102972992,1.0,0.0,0.0,-0.36826371844496725,0.8917737729076849,0.8004519306751754
TRPV4,-0.0731824585308127,-0.10464072435990944,0.031458265829096735,1.0,0.0,0.0025167785234899327,0.9263258278982021,1.0,0.999999999916582
TRPV3,0.1557633689931092,0.08497416832752712,0.07078920066558207,1.0,0.0,0.0,1.9865917042918186,1.0,0.999999999916582
TRPV2,-0.16649185622046092,-0.15771874789482826,-0.008773108325632661,1.0,0.0,0.00587248322147651,-0.2570988794407639,0.9368021965025166,0.999999999916582
TRPV1,-0.1060829263431796,-0.09563455007943485,-0.010448376263744757,1.0,0.0,0.0008389261744966443,-0.2997118574143256,0.9197702125919148,0.9135632094706377
TRPT1,-0.03619253474129166,0.012651026704674924,-0.048843561445966584,1.0,0.0,0.0,-1.5161760266314304,0.3931809411972534,0.473233613154267
TRPS1,0.21332780828014186,0.11639871106626919,0.09692909721387268,1.0,0.0,0.015100671140939598,1.8941147326599637,1.0,0.999999999916582
TRPM8,-0.0965533253019549,-0.08040911299017042,-0.016144212311784478,1.0,0.0,0.0016778523489932886,-0.4762538583592534,0.847012840703027,0.4966099714018237
TRPM7,-0.38555138934790945,-0.7344168626477009,0.34886547329979145,1.0,0.1875,0.5411073825503355,2.8314564035054217,1.0,0.999999999916582
TRPM6,-0.00168415253344531,-0.038159393528932765,0.036475240995487455,1.0,0.0,0.0,1.1267147144462195,1.0,0.999999999916582
TRPM5,-0.10502861368296425,-0.04924418877299431,-0.05578442490996994,1.0,0.0,0.0016778523489932886,-1.8245789828742545,0.27261572366641174,0.3108281247286113
TRPM4,0.0023863366303232053,-0.051055047079086716,0.05344138370940992,1.0,0.0,0.0025167785234899327,1.573671697730219,1.0,0.999999999916582
TRPM3,0.10394330999597838,0.11666037491222914,-0.012717064916250756,1.0,0.0,0.0,-0.4671367605493029,0.8506993523297608,0.899219276666929
TRPM2,-0.018103003981880972,-0.03973404873384034,0.021631044751959365,1.0,0.0,0.0,0.6792364360707371,1.0,0.999999999916582
TRPM1,0.053849804689362055,0.026666849847426448,0.027182954841935607,1.0,0.0,0.0,0.830985629264576,1.0,0.999999999916582
TSFM,-0.49415862485830186,-0.4134429645089426,-0.08071566034935929,1.0,0.3125,0.13758389261744966,-1.6798159798140484,0.3275629523024291,0.5483831213350174
TSEN54,-0.6948609556472873,-1.0177804075761723,0.32291945192888494,1.0,0.5,0.9119127516778524,4.073332484342179,1.0,0.999999999916582
TSEN34,-0.4396086945199843,-0.5303554873779665,0.09074679285798215,1.0,0.3125,0.3775167785234899,1.4906281274609676,1.0,0.999999999916582
TSEN2,-0.661375475926945,-0.6439920778029725,-0.017383398123972493,1.0,0.625,0.5696308724832215,-0.3105292051405858,0.9161948119241188,0.8963816067226362
TSEN15,-0.07629604537891349,0.004914970019933679,-0.08121101539884718,1.0,0.0,0.0025167785234899327,-2.178549920729058,0.16982619818586242,0.3297891429138977
TSC22D4,-0.02024359422247544,-0.05014469389607879,0.02990109967360335,1.0,0.0,0.003355704697986577,1.0319680999350243,1.0,0.999999999916582
TSC22D3,-0.018253815629618572,0.0528137143199748,-0.07106752994959337,1.0,0.0,0.0,-2.162055975277391,0.17398653173182813,0.17460999201744234
TSC22D2,-0.3509163273973822,-0.4292719529813254,0.07835562558394321,1.0,0.125,0.24328859060402686,1.0016151707919252,1.0,0.999999999916582
TSC22D1,-0.0686382779437278,-0.0014136839481391124,-0.0672245939955887,1.0,0.0,0.0008389261744966443,-1.9728859993356072,0.22570495140210267,0.2888050903347582
TSC2,-0.03216404481187947,-0.09578211586508883,0.06361807105320937,1.0,0.0625,0.13926174496644295,0.5152888163228705,1.0,0.999999999916582
TSC1,-0.03252269092681673,0.028801965859773924,-0.06132465678659065,1.0,0.0625,0.05956375838926174,-0.6044493095775287,0.7919652366992647,0.7381361464985724
TSBP1,0.0658332981610187,0.049492214641063965,0.01634108351995473,1.0,0.0,0.0,0.5531558583927596,1.0,0.999999999916582
TSACC,-0.15456446929506823,-0.24761278333635386,0.09304831404128563,1.0,0.0,0.01929530201342282,2.6012198787592995,1.0,0.999999999916582
TRUB2,-0.3925489498295244,-0.3377603312831603,-0.054788618546364076,1.0,0.3125,0.1568791946308725,-0.8387414409339532,0.6907646511818876,0.6569924831093846
TRUB1,0.11410018986091401,0.07573291887477329,0.03836727098614072,1.0,0.0,0.0008389261744966443,1.2235304119101047,1.0,0.999999999916582
TRRAP,-1.5982996481963432,-1.491776386883678,-0.10652326131266521,1.0,1.0,0.9932885906040269,-1.1541113265547611,0.5492499042195143,0.620714301120881
TSNAXIP1,0.10787559929905728,-0.046178580531834844,0.15405417983089212,1.0,0.0,0.003355704697986577,2.742499052264101,1.0,0.999999999916582
TSNAX,0.044634886751753436,-0.043670885892310995,0.08830577264406443,1.0,0.0,0.0050335570469798654,1.7971168710369236,1.0,0.999999999916582
TSNARE1,-0.034107247472871284,-0.056151916294023524,0.02204466882115224,1.0,0.0,0.0016778523489932886,0.6543987778187608,1.0,0.999999999916582
TSN,-0.030285963267959973,0.030319692588451668,-0.060605655856411644,1.0,0.0,0.0,-1.980155820106651,0.22348801634293627,0.2711627056206855
TSLP,0.07802171229435555,0.04773054106385953,0.030291171230496017,1.0,0.0,0.0,1.0362290903347489,1.0,0.999999999916582
TSKU,-0.004431786445224555,-0.03262688982851753,0.028195103383292976,1.0,0.0,0.0016778523489932886,0.9442082932986458,1.0,0.999999999916582
TSKS,-0.09800883006174067,-0.0019543543703269247,-0.09605447569141375,1.0,0.0,0.0,-2.9499408688996125,0.04507174919383751,0.11501100153233165
TSHZ3,0.026727160067947297,0.05408971022304491,-0.02736255015509761,1.0,0.0,0.0025167785234899327,-0.7636919294933616,0.7286820819017291,0.7025986231813298
TSHZ2,0.061555133069673244,0.04141120165776426,0.020143931411908983,1.0,0.0,0.0,0.8622929197415592,1.0,0.999999999916582
TSHZ1,0.10302444827872191,0.10649867834307306,-0.0034742300643511442,1.0,0.0,0.0,-0.12561929063361352,0.9837709399190941,0.977552779524393
TSHR,0.06830616561282989,0.11100753030800045,-0.042701364695170566,1.0,0.0,0.0,-1.7226952474043247,0.3100184351821732,0.37519801180619944
TSHB,-0.12413421909995662,-0.19002100352630483,0.06588678442634821,1.0,0.0,0.01174496644295302,1.852699468986736,1.0,0.999999999916582
TSGA13,0.040547364856299374,-0.0039109356765831315,0.04445830053288251,1.0,0.0,0.0,1.6895761366947073,1.0,0.999999999916582
TSGA10IP,-0.2649174750136885,-0.1828213704216922,-0.08209610459199632,1.0,0.0,0.023809523809523808,-0.6389541037057785,0.7787715323131792,0.7570184016788657
TSGA10,-0.12260970851501019,-0.13516381327348126,0.012554104758471074,1.0,0.0,0.0041946308724832215,0.37460377828067215,1.0,0.9058574406641354
TSG101,-1.0051261809028738,-1.104789059526287,0.09966287862341328,1.0,1.0,0.9446308724832215,1.1333292950615543,1.0,0.999999999916582
TSPAN33,-0.1077647602109304,-0.06570152685323459,-0.04206323335769581,1.0,0.0,0.0,-1.400495715174002,0.44078768350130487,0.5730018724989634
TSPAN32,0.08192836711407622,0.04067796344420432,0.041250403669871906,1.0,0.0,0.0,1.55939802093345,1.0,0.999999999916582
TSPAN31,-0.3615083082128474,-0.2467942764442735,-0.11471403176857389,1.0,0.0625,0.034395973154362415,-2.349412946252963,0.12889671967292976,0.021472131398790357
TSPAN3,0.1476898819338453,0.12938004339409714,0.018309838539748158,1.0,0.0,0.0,0.6060391679460585,1.0,0.999999999916582
TSPAN2,-0.0188032091799444,0.005608178824230624,-0.024411388004175024,1.0,0.0,0.0,-0.7610239901813401,0.7299899207081216,0.6958172002036355
TSPAN19,0.13744127416570795,0.11532089920298284,0.022120374962725106,1.0,0.0,0.0,0.7326132661239472,1.0,0.9326113477981611
TSPAN18,-0.07669443479601462,-0.053760065076567165,-0.022934369719447456,1.0,0.0,0.0,-0.7378850048678732,0.7405211599371803,0.7313378020538777
