gene,pearson_r,p_value
GAPT,-0.06809304539212628,0.017934898867887933
SCYL1,-0.06809402261418725,0.01793324900903236
NSL1,-0.06809778932457174,0.017926890856970936
DNAJC14,-0.06812894403429982,0.01787437774074051
SIGLEC6,-0.06813242916503667,0.017868511724767024
DTWD1,-0.06814441955027668,0.017848342910861514
UCN3,-0.06817056751943947,0.01780442895504814
ZBTB4,-0.06818968557713626,0.017772381184984302
KLHL3,-0.06824796876980965,0.01767499190798148
SLC12A1,-0.06827844662840081,0.01762425067836929
KRTAP25-1,-0.06830084134893508,0.01758704802492403
TCN1,-0.06833408658123899,0.017531947029183332
KLRD1,-0.06833718400499454,0.017526821032379004
ZSWIM3,-0.06835283087726515,0.017500946721796747
KRT222,-0.06836346796053665,0.01748337590740565
DYNLT3,-0.06836833378993482,0.017475343461352665
LITAF,-0.06837356801615882,0.01746670647871546
DYNAP,-0.06837908167417903,0.017457612449344212
DCTN4,-0.06837945982730735,0.017456988889129176
RHCG,-0.06842595310323063,0.017380471693391394
RETREG1,-0.06845394622827389,0.017334543281428843
OR5M9,-0.06849381885505365,0.02373480512277883
RAB12,-0.06851339637684721,0.01723735570518156
DENND5B,-0.06851734521329221,0.017230917188326957
LGI1,-0.06854588153999475,0.017184451741386587
MMRN1,-0.06857098054979958,0.01714367402548297
XKR8,-0.06857780248667943,0.01713260526435408
WWTR1,-0.06857843875774022,0.017131573218163904
TTN,-0.068582450886994,0.017125066707542606
GML,-0.06858371697835437,0.017123013923876867
INTS10,-0.0686058507054634,0.017087162109061964
TUBA1A,-0.06861058610999642,0.019177144964075785
SLC7A7,-0.068611321108922,0.017078311391808283
CDC14B,-0.06862002125539876,0.017064243459174663
CHM,-0.06862450145016885,0.017057003051348177
ZCCHC14,-0.06862490853207452,0.017056345302899505
KDM4E,-0.06865915883624635,0.01700108442809466
ZBTB26,-0.06867664543965257,0.01697293136563079
DLK1,-0.0686832487984225,0.016962310730763555
SMPX,-0.06869468500636522,0.016943930872378575
PDF,-0.06874178614860688,0.016868415507790887
RETN,-0.06877780008191156,0.016810875018256878
HIBADH,-0.06878359394556487,0.016801634084112692
CPXM1,-0.06878569848176337,0.016798278552843184
ACKR1,-0.06879866228977301,0.01677762164966004
U2SURP,-0.06886948147918118,0.0166651690303359
SRSF2,-0.06887127180844968,0.01666233478303626
RRAGB,-0.06887460864743641,0.016657053404195706
RASAL3,-0.06888836434953234,0.01663529707671925
PSMD8,-0.0688994872996771,0.01661772299671661
RAB15,-0.06891003731179685,0.01660106919844601
IL2RA,-0.06892242529306072,0.016581532748218292
TMEM17,-0.06893048193210069,0.01656883786063156
FAM135B,-0.06896516514900754,0.016514284632813264
CERS5,-0.06899997535025293,0.016459690167437518
MANBAL,-0.06906907736586218,0.016351783216967116
GABPB2,-0.06907740518420824,0.016338820833772055
TMEM156,-0.06908153087811672,0.016332402465591457
HMCN1,-0.06909034957533422,0.016318690581100137
ATP8A1,-0.06909580817713262,0.016310208254433047
P2RY14,-0.06909740974574306,0.01630772025100197
CDKN1A,-0.06912380968640887,0.016266756461628583
TTC6,-0.06913266294570371,0.5611252742768121
TCF20,-0.06915237511994958,0.016222534307939757
UBL3,-0.06915881498884778,0.01621257933360181
SETD3,-0.06916769228838446,0.016198865284198057
ZNF257,-0.06918397895079635,0.016173731395037638
FMC1,-0.06919027298746964,0.016164027491708578
ORM2,-0.06920200577751656,0.01614595197042019
NUCB1,-0.0692214175606112,0.01611608516483112
SAXO4,-0.06922766316281166,0.016106486052400136
CX3CL1,-0.06927379800858419,0.016035734935382722
TTBK2,-0.06927389896550966,0.01603558041035396
PXYLP1,-0.06929267613759153,0.01600686272980997
NPHP1,-0.06930350576137254,0.01599032051780094
KCNJ13,-0.06932064793997582,0.015964166587240487
TMEM168,-0.06933173753807809,0.01594726713529812
MACC1,-0.06933628427046529,0.015940342906623217
ATXN3L,-0.06934143123855277,0.01593250776389875
TAS2R7,-0.06936997085431695,0.015889123729613833
PNPLA4,-0.06940013499989363,0.015843383007285345
CAND1,-0.06942185678366576,0.015810515901123097
PRR23A,-0.06942886932334932,0.015799918063949946
MTM1,-0.06943181395627637,0.015795469790707204
CCNP,-0.06944880468371262,0.015769824439877754
ELOVL2,-0.06947602790146797,0.01572881069171707
NAV1,-0.06948567203164281,0.015714303607629404
TPSD1,-0.06948651891258652,0.015713030257285692
MCIDAS,-0.06948901643523268,0.0157092755686173
OR4F6,-0.06949209628113472,0.021765607634442533
IYD,-0.06951464319930842,0.015670794700214027
BCLAF1,-0.06952634572548336,0.015653249878188627
PDE6D,-0.06952913650923444,0.015649068390744182
GJA5,-0.06954163836029013,0.01563034866003966
SCN3A,-0.06954876613563146,0.015619684647480578
SDC4,-0.0695635697164754,0.015597557129055821
HILPDA,-0.06956683196215763,0.015592684622569677
POLE2,-0.06957092006117659,0.015586580505841802
FEM1B,-0.06959874285398068,0.015545092847260631
PRRG1,-0.06960098015438217,0.015541760940574283
EIF3D,-0.06962326973501459,0.015508600372482926
PIK3CA,-0.06965892446263364,0.01545568555047801
WNK1,-0.06966702933600621,0.015443679350670914
PCGF5,-0.06967369888173273,0.015433805531466643
MS4A6E,-0.06970282088439983,0.015390757327999632
ERBB2,-0.06970663899418209,0.015385121224517
FYB1,-0.06970891752443144,0.015381758636239834
ZDBF2,-0.06971052984370027,0.015379379613008925
NOBOX,-0.0697157222912279,0.5468542246956094
ACTR3,-0.06972223833325587,0.015362113103460777
CLASP1,-0.06972845381340187,0.5467808312164834
SPP1,-0.06976052327075641,0.015305773223537074
S100A8,-0.06976107927605489,0.015304956349715446
INTS8,-0.06982014584411342,0.01521839477048943
FFAR4,-0.06983209840889693,0.015200930853461254
HYOU1,-0.06983450198845628,0.015197421107676985
SUSD2,-0.0698427430084946,0.015185392847009756
PPP1R2B,-0.06985470214204564,0.5655444824410008
OR2C1,-0.06987956141952535,0.021040450286116934
RFESD,-0.06988522171292111,0.015123525355165347
BDKRB2,-0.06990100470648812,0.015100594997452711
SEC23IP,-0.0699250731458031,0.015065685988360254
KCNIP4,-0.06996483839027338,0.015008165763537832
PVALB,-0.06996495851658328,0.015007992294560322
CACNB2,-0.07003141305595896,0.014912298287228575
USP34,-0.07003528841840428,0.014906734401646339
MARK2,-0.07003981610927135,0.014900236277415713
TREX2,-0.07004906896516482,0.014886964366553766
MIX23,-0.07007272577382859,0.0148530793146445
OR10J1,-0.07007292612454849,0.020686489206742563
HRK,-0.07008014057867887,0.014842472630021442
IL22,-0.07008102804123037,0.01484120358479934
ODR4,-0.07009688117301838,0.014818550158292618
LZTS2,-0.0701444621348583,0.014750741700396494
TNFRSF13B,-0.0701938889340557,0.014680592079235612
CAMKMT,-0.07022094367519731,0.014642318804263687
CFAP97D1,-0.07022356322998594,0.014638617692411595
CDC7,-0.07023818791182519,0.01461796993006718
NOTCH1,-0.07024960712057786,0.01460186562650741
TBX3,-0.07025410938782589,0.014595520455503644
NKX2-5,-0.07025468099225181,0.014594715051127163
CCL13,-0.07027858919314947,0.014561062851713569
CC2D2A,-0.07028965433140225,0.014545511161633587
ZNF25,-0.07029818460294575,0.014533532130003655
DUS4L,-0.07036937164076969,0.01443390271530512
SLC25A52,-0.0703945625399333,0.014398791312785434
SFT2D2,-0.07041319665952606,0.014372867266533208
SLC38A4,-0.0704183183091869,0.014365749163671893
KIR3DL3,-0.07042244915055124,0.014360010355391344
ADORA2A,-0.07043923576810905,0.01433671017073056
ZNF605,-0.07046204120727517,0.01430510909594691
EEF2K,-0.07049900409596985,0.014254020636047832
SERPING1,-0.07051779113787875,0.014228115697170744
IZUMO1R,-0.07054974558692848,0.5420564497239333
CYP4A22,-0.07058796950545088,0.014131715212733697
C19orf47,-0.07059255775266696,0.014125432664492224
DCD,-0.07059600868598699,0.014120709027938046
GRM1,-0.07063812076896342,0.014063178078832657
CALCR,-0.0706439713074726,0.014055201799293055
MAB21L2,-0.07067162078491203,0.014017560062763716
CCDC174,-0.07072401960224577,0.01394646853660966
GAL3ST4,-0.0707288801027893,0.01393989024448495
DOLPP1,-0.07073211338455944,0.01393551577600113
STYX,-0.07073378376995304,0.013933256302333786
LIPH,-0.07073416692467686,0.013932738067480653
GBX2,-0.07075573269182443,0.013903596734016298
POLA2,-0.07079119357143887,0.013855796082234409
NAGPA,-0.07079798361349345,0.013846659772692884
ANG,-0.07080295905492014,0.013839968463716731
FGA,-0.07080561316928141,0.013836400198270407
PKP4,-0.07081816789177672,0.013819532272334642
RTP3,-0.07082929390513558,0.0138045990516673
LPAR6,-0.07083038957631468,0.013803129223126792
MZT1,-0.07083897033080297,0.013791623025653146
PCNX2,-0.07085898573583056,0.013764816627871193
CAPRIN1,-0.07087462148196699,0.013743907838798024
OR6Y1,-0.07088159070850131,0.01926178851553391
KCNK9,-0.07090379088150521,0.013704976139193989
DNAJC12,-0.07090669718896093,0.01370110249446933
COL4A3,-0.07091256487416425,0.013693284748367635
ATP2A3,-0.07092562272674782,0.013675901382346124
FAM151A,-0.07093506018924461,0.013663349810824883
CCNI2,-0.07097590196334758,0.0136091484288319
ASB7,-0.07101228400586197,0.013561025441621083
DSG1,-0.07102822230715251,0.013539990990128436
ZNF626,-0.07103561587729994,0.16587541523118926
TREX1,-0.07107466283765863,0.013478865526028363
R3HDM4,-0.0710880568341648,0.013461281529443802
PEX1,-0.07110092840763917,0.01344440246360925
CFHR4,-0.07110174046199827,0.16492449631896372
TMEM154,-0.07115131995939303,0.013378501368164514
CKAP5,-0.07115282638896359,0.013376535686030777
PPARA,-0.07118474145260402,0.013334950817755716
KIF5C,-0.07119272729636175,0.538371753897057
ZAN,-0.07121490255059448,0.5465416168886891
NPC2,-0.07123682460742076,0.013267332286931761
MNS1,-0.07123776684538152,0.013266111791073685
PPP1R1C,-0.0712565742360849,0.01324177100680671
TLCD4,-0.07126045210556463,0.013236757121256146
AMTN,-0.07126392983489471,0.013232262022193261
HPGDS,-0.07128265022350418,0.013208088347885758
CENPT,-0.07129259468392594,0.013195262913664659
NSMCE2,-0.07129466176873424,0.01319259836217756
TNKS2,-0.07129736016580979,0.013189120739988331
ZNF419,-0.07132047982136634,0.013159357911064578
ZNF322,-0.07132484813965383,0.013153741072691266
CACNA1D,-0.07134498704091974,0.013127873593598125
SYCP3,-0.0713513595183669,0.013119697806333219
PIERCE2,-0.07136389182854164,0.013103632169239621
KYAT1,-0.07140918537628023,0.013045713467092688
ICOSLG,-0.07146017966312343,0.012980775728242758
ABCB5,-0.07148205318512992,0.012953008924768326
ABCC6,-0.07149442376215538,0.1625978255631407
SUGT1,-0.07151793679064657,0.012907571016066563
NUP133,-0.07157007657029858,0.012841799599617704
CBX6,-0.07159278485168998,0.012813247080920251
SLAMF8,-0.07161055059338307,0.012790948254239145
SPDL1,-0.07163516805536053,0.012760106124511178
TSTD3,-0.07164658355352205,0.5441065811816619
ZNRD2,-0.07165772701180162,0.012731900743187924
KCNC4,-0.07167323789172321,0.012712539533454886
ZNF665,-0.0716950271569239,0.012685385391312365
SMG5,-0.07170768990860289,0.012669628430273727
ILK,-0.07171103222001067,0.012665472295071532
BTBD6,-0.0717175698415102,0.012657346304035094
IL13,-0.07172632004517653,0.012646477378910715
LARP1B,-0.0717287242714788,0.01264349245324177
SIGMAR1,-0.07173636226594277,0.012634013765391779
GCNT2,-0.07173739747994887,0.012632729556980828
APOL5,-0.07175630808948345,0.012609290783159595
ADD2,-0.07177031689193199,0.012591952360402307
GSTM3,-0.07177151877180643,0.012590465799386382
RIC3,-0.07179246841903258,0.01256457886629856
ZNF235,-0.07181621627400192,0.012535291186271478
GCNT1,-0.07182247728779548,0.01252757968649073
SPAG1,-0.071832220543694,0.012515587559441236
ASB17,-0.07184698485305031,0.012497434801767729
ZNF841,-0.07186696941128527,0.012472900826475052
IRAK3,-0.07187516125740509,0.012462856450101577
ADGRG3,-0.07189022545397726,0.012444404261260289
EFCAB6,-0.07190038693831059,0.012431971074036012
TMEM260,-0.07192294877048097,0.01240440459012604
ERMN,-0.07193270180098679,0.012392504896823456
ETFRF1,-0.071938533041123,0.017529259814862575
TEX101,-0.07196988620613394,0.01234722871783658
SOX3,-0.07197202448834847,0.01234462957509599
PICK1,-0.07198214621181614,0.01233233290036488
CFHR5,-0.07198360478848283,0.01233056179905234
VWC2,-0.07198853337387363,0.012324578845949827
SEMG2,-0.07198956509898485,0.012323326729995539
ACER2,-0.0719914035435737,0.012321095847009474
FOXI3,-0.07200554975716034,0.5420857467541509
CPLANE1,-0.07202579716788352,0.01227942630363633
BMPR1A,-0.07202673962395269,0.012278286229799651
ZNF711,-0.07202753265218217,0.012277326988962304
SLC6A4,-0.072035291144098,0.012267945874143977
MYOM3,-0.07208183661410723,0.012211798867684757
DHX32,-0.0720843199858667,0.01220880961917431
CYP3A43,-0.07209015880904657,0.012201783945919137
BRMS1L,-0.07216863814814012,0.012107698864679044
TBC1D8B,-0.07217353033976825,0.012101855173161175
OR10W1,-0.0721828522086302,0.017148751070441354
MPO,-0.07220771369216482,0.01206109299933
HSPA13,-0.07222617021617683,0.01203913495830558
CTNND1,-0.07224672471106111,0.012014722586407418
SLC4A3,-0.0722473968024769,0.012013925090519238
TARS3,-0.07227321866136566,0.01198332064061695
SLC13A3,-0.07229511099162662,0.011957427618699614
RBFOX1,-0.07230826091974095,0.011941898447065634
THEMIS2,-0.07232482528189906,0.011922362478728429
KLHL12,-0.07238175606103421,0.011855434073626131
CCER1,-0.07239603283129722,0.011838702432240257
BBIP1,-0.07239875302055693,0.011835516883300545
KRTAP22-1,-0.07240330377604356,0.011830189299249134
PACRG,-0.07240793853752481,0.011824765552483088
IL33,-0.0724125804145861,0.011819335686503726
IFNE,-0.07242530592505618,0.011804461262240815
OR56B4,-0.0724543554103338,0.016734411800719575
R3HDML,-0.0724701895909778,0.01175213053495987
C1QB,-0.07251806320584346,0.011696540373500422
SNCAIP,-0.07252171362669795,0.011692311131852637
NOMO2,-0.07252376151305615,0.013286667077389467
RWDD4,-0.07256016192989538,0.15750055291747903
SYCN,-0.07257606816283946,0.011629498080419597
PROK1,-0.07257877009183186,0.011626383500217037
MED26,-0.07257919086395145,0.01162589853233847
PRAMEF4,-0.07264703877388153,0.016445708942318626
TUBAL3,-0.07266186085723421,0.011530962902898638
WDR49,-0.07266856965384953,0.15578808192560406
DMGDH,-0.07271219550365163,0.011473497292973976
USP20,-0.07271706615152991,0.01146795010915501
SMIM21,-0.07272031263242752,0.01146425401066235
ZNF195,-0.07274913234994199,0.011431489208505523
PSMA2,-0.0727929141559627,0.011381873027055463
ZNF318,-0.07279751122765162,0.011376674441184741
EIF1AY,-0.07279986540110292,0.15504020516850148
SNAP29,-0.07285172710720074,0.011315523199427134
MBD4,-0.07285492486387815,0.011311925501820839
IL34,-0.07288453255823187,0.011278662941274728
TRPC1,-0.0728869150627215,0.011275990107610186
CYLC2,-0.07291465484686481,0.011244911307159395
DNAH14,-0.07292225974108568,0.011236404297471914
OR6C6,-0.07293730429292265,0.016019044647112894
SMIM31,-0.0729505825776867,0.5484001917563951
ACYP1,-0.07295420407579103,0.011200732942713575
FAM24A,-0.07296987434617307,0.011183271136379043
GPR174,-0.07300468097441856,0.011144571529943569
INPP5F,-0.07301208519165116,0.011136354522113659
CYP3A5,-0.07303004222767015,0.011116448590410196
TMEM273,-0.07306471948749586,0.011078097093398789
BCO1,-0.07307365243291497,0.011068236691025605
DNAJC15,-0.07308382076490744,0.011057022116759945
E2F7,-0.0730865668453789,0.01105399521558196
SUMO4,-0.0731160746431468,0.15488009041124484
SGCA,-0.07315799785811392,0.010975517371572612
NDP,-0.0731862640744641,0.010944599431241583
GNAL,-0.07318886078549644,0.010941762996872132
SIKE1,-0.07321028534535066,0.010918385450388623
GABARAPL1,-0.07322183065853159,0.010905806098629093
HABP2,-0.07322857623295381,0.010898462322355171
NR5A1,-0.07323066336340785,0.010896190993196489
ADGRL2,-0.07323750432668345,0.010888749229331324
CPXM2,-0.07327548240702624,0.010847517751117494
BPIFA1,-0.0732758484032414,0.01084712107699485
HOXC6,-0.07328316162346434,0.01083919755951608
MS4A1,-0.07329874755984724,0.010822328099856606
FAM228A,-0.07330522811883086,0.010815320721430243
COPS8,-0.07332952816415411,0.010789081127467834
NR2E3,-0.0733555130043029,0.5345189682998551
SOS2,-0.07336525706555831,0.01075060311329507
TBX22,-0.0733662873223266,0.010749495394557832
ZNRF4,-0.07338567107515401,0.01072867311737334
POLR2C,-0.07342945415561304,0.010681772532810763
PYDC1,-0.07344191409171527,0.010668458731653712
C11orf52,-0.07352980478667515,0.010574962893880583
LRRC37A2,-0.07354228049544247,0.01731187226520359
C12orf75,-0.07356682993825431,0.01053579489004351
NIPAL2,-0.07358727830406789,0.010514218354971723
RASGRP3,-0.07359492469900177,0.01050616018647961
OR4C46,-0.07361553996406334,0.015059781864162451
DNAI3,-0.0736304705298002,0.010468772140770364
SPINT3,-0.0736357632095137,0.0104632152840293
TRAF3IP2,-0.07365051123796151,0.010447744951718333
GREM2,-0.07365405238257978,0.010444033402373765
KRAS,-0.07367720998846174,0.010419790292271656
CAPS2,-0.07368086666133335,0.010415966789356837
FOXF2,-0.07370936652306999,0.010386209368716912
TFAP2D,-0.07373675778636327,0.01035768069182351
TCEAL7,-0.07374770926169157,0.01034629396386988
PSMD7,-0.07374912094999059,0.010344826979635416
KCNJ16,-0.07375604552400868,0.010337633846766003
ATXN3,-0.07375687904304665,0.010336768300827344
BCO2,-0.07375846425241323,0.010335122359565688
CACNG4,-0.0737665279874047,0.010326753295994895
BBS12,-0.07377366141231655,0.010319354790190806
GTF3A,-0.07379206783881906,0.010300286132651198
TMCO1,-0.07379739352995783,0.14944659916709188
KCNB1,-0.07380528834859286,0.010286609306566379
C6orf52,-0.07381999924255885,0.010271409632585415
PLAA,-0.07385483762936697,0.01023549331816162
AKR1C4,-0.07386120685411252,0.010228939110541891
IFIT3,-0.07387625711895456,0.010213466561064028
GARIN6,-0.07391017642648255,0.01017867180876083
SCRG1,-0.07391894509991224,0.010169693982496833
NHSL3,-0.07393746219195273,0.01015075834696477
LBX1,-0.07394740161714507,0.010140607196830895
GSTA1,-0.07397603151183253,0.016661565938565617
PSMD14,-0.074003870979245,0.010083106105870855
KMT5C,-0.07403059675560969,0.010055993274522348
HOXA11,-0.074034274877988,0.010052266964633464
LRRC8E,-0.07404911483794245,0.010037245055694928
C12orf50,-0.07406177152803335,0.010024448966037273
ZNF441,-0.07410457203630484,0.009981284496905258
ANGPT2,-0.07410706965613338,0.009978770751776505
MC4R,-0.07411091115099933,0.009974905554474016
UGT1A5,-0.07411334785459492,0.009972454506585897
DRAM2,-0.07411685286411202,0.009968929803585354
TMEM128,-0.07412386991637383,0.009961876655172352
GPX8,-0.07412487703492714,0.009960864720345002
TEF,-0.0741569140480138,0.009928722186964858
